"ID","OLDID","PEN","CBRD","AGE","BDAT","EDAT","NOTE","SBRD","DBRD","FDAT","AGEFR","ARDAT","RPRO","EVT","REM","DINCU","DIM","LACT","WMK1","WMK4","WMK8","ME305","EC305","MILK","TDAT","SCC","LGSCC","LOG1","LSC2","XMAST","XSICK","ORGIN",
      8196 ,         0 ,     6 ,H    ,  2-8 ,03/12/21,03/12/21,-         ,H    ,H    ,06/07/23,  2-2 ,       - ,PREG    ,PREG    ,67DAYS           ,    0 ,  182 ,   1 ,   39 ,   71 ,  107 ,32470 ,34480 ,    78 ,11/27/23,    48 ,  2.0 , 1.1 , 2.1 ,    0 ,    0 ,SVD   ,
      8198 ,         0 ,    78 ,H    ,  2-8 ,03/13/21,03/13/21,-         ,H    ,H    ,06/11/23,  2-2 ,       - ,PREG    ,FOOTRIM ,NONE             ,   11 ,  178 ,   1 ,   49 ,   39 ,   55 ,25290 ,26240 ,    80 ,11/27/23,    99 ,  3.0 , 2.9 , 0.5 ,    0 ,    0 ,SVD   ,
      8201 ,         0 ,    73 ,H    ,  2-8 ,03/14/21,03/14/21,-         ,H    ,H    ,06/20/23,  2-3 ,       - , OK/OPEN,OPEN    ,OVS              ,   13 ,  169 ,   1 ,   37 ,   64 ,   95 ,27840 ,24950 ,    86 ,11/27/23,   540 ,  5.4 ,   0 , 3.8 ,    0 ,    0 ,SVD   ,
      8202 ,         0 ,    73 ,H    ,  2-8 ,03/14/21,03/14/21,-         ,H    ,H    ,04/22/23,  2-1 ,       - ,PREG    ,PREG    ,68DAYS           ,    0 ,  228 ,   1 ,   41 ,   62 ,   75 ,25640 ,29270 ,    58 ,11/27/23,   168 ,  3.8 ,   0 , 3.3 ,    0 ,    0 ,SVD   ,
      8204 ,         0 ,    78 ,H    ,  2-8 ,03/15/21,03/15/21,-         ,H    ,H    ,05/31/23,  2-2 ,       - ,PREG    ,PREG    ,32DAYS           ,   17 ,  189 ,   1 ,   43 ,   53 ,   88 ,27320 ,22980 ,    75 ,11/27/23,    23 ,  0.9 , 1.8 , 1.3 ,    0 ,    2 ,SVD   ,
      8205 ,         0 ,    77 ,H    ,  2-8 ,03/15/21,03/15/21,-         ,LM   ,H    ,07/13/23,  2-3 ,11/27/23, SLD/DIE,DIED    ,INVENTARIO       ,    8 ,  137 ,   1 ,   39 ,   80 ,   94 ,21750 ,23350 ,     0 ,11/27/23,     0 ,    0 , 3.2 , 2.3 ,    0 ,    0 ,SVD   ,
      8206 ,         0 ,    73 ,H    ,  2-8 ,03/15/21,03/15/21,-         ,H    ,H    ,04/24/23,  2-1 ,       - ,BRED    ,FOOTRIM ,NONE             ,    0 ,  226 ,   1 ,   42 ,   76 ,   93 ,30290 ,26580 ,    79 ,11/27/23,   126 ,  3.3 , 0.1 , 0.1 ,    1 ,    3 ,SVD   ,
      8207 ,         0 ,    78 ,H    ,  2-8 ,03/15/21,03/15/21,-         ,H    ,H    ,05/23/23,  2-2 ,       - ,PREG    ,FOOTRIM ,NONE             ,   15 ,  197 ,   1 ,   61 ,   65 ,   70 ,31400 ,30590 ,    91 ,11/27/23,    30 ,  1.3 , 4.8 , 3.4 ,    1 ,    1 ,SVD   ,
      8208 ,         0 ,    76 ,H    ,  2-8 ,03/16/21,03/16/21,-         ,H    ,H    ,09/27/23,  2-6 ,       - ,BRED    ,BRED    ,12:59            ,   22 ,   70 ,   1 ,   44 ,   66 ,   89 ,29430 ,33300 ,    90 ,11/27/23,    71 ,  2.4 , 3.4 , 2.4 ,    0 ,    0 ,SVD   ,
      8209 ,         0 ,    73 ,H    ,  2-8 ,03/16/21,03/16/21,-         ,H    ,H    ,04/18/23,  2-1 ,       - ,PREG    ,PREG    ,71DAYS           ,    8 ,  232 ,   1 ,   46 ,   62 ,   74 ,23910 ,28420 ,    69 ,11/27/23,    20 ,  0.7 , 2.8 , 1.8 ,    0 ,    0 ,SVD   ,
      8213 ,         0 ,    74 ,H    ,  2-8 ,03/17/21,03/17/21,-         ,H    ,H    ,05/10/23,  2-1 ,       - ,PREG    ,FOOTRIM ,NONE             ,   23 ,  210 ,   1 ,   48 ,   89 ,   78 ,28480 ,31910 ,    71 ,11/27/23,    30 ,  1.3 , 1.6 , 1.6 ,    0 ,    0 ,SVD   ,
      8218 ,         0 ,    78 ,H    ,  2-8 ,03/17/21,03/17/21,-         ,H    ,H    ,05/29/23,  2-2 ,       - ,PREG    ,FOOTRIM ,NONE             ,    5 ,  191 ,   1 ,   56 ,   77 ,   81 ,26840 ,27920 ,    76 ,11/27/23,    70 ,  2.4 , 4.8 , 3.0 ,    0 ,    0 ,SVD   ,
      8219 ,         0 ,    73 ,H    ,  2-4 ,03/18/21,03/18/21,-         ,H    ,H    ,04/21/23,  2-1 ,07/31/23, SLD/DIE,SOLD    ,PNEU             ,    0 ,  101 ,   1 ,   45 ,   48 ,   46 ,15810 ,17430 ,    41 ,07/19/23,   101 ,  3.0 ,   0 , 4.0 ,    0 ,    1 ,-     ,
      8221 ,         0 ,    74 ,H    ,  2-8 ,03/19/21,03/19/21,-         ,H    ,H    ,05/20/23,  2-1 ,       - ,PREG    ,PREG    ,71DAYS           ,   12 ,  200 ,   1 ,   40 ,   67 ,   49 ,20220 ,24030 ,    57 ,11/27/23,  1841 ,  7.2 ,   0 , 8.4 ,    0 ,    0 ,SVD   ,
      8223 ,         0 ,    78 ,H    ,  2-8 ,03/19/21,03/19/21,-         ,H    ,H    ,06/27/23,  2-3 ,       - ,PREG    ,PREG    ,45DAYS           ,   20 ,  162 ,   1 ,   38 ,   52 ,   80 ,26010 ,26840 ,    54 ,11/27/23,   701 ,  5.8 , 2.1 , 2.3 ,    1 ,    1 ,SVD   ,
      8225 ,         0 ,    74 ,H    ,  2-8 ,03/20/21,03/20/21,-         ,H    ,H    ,04/29/23,  2-1 ,       - ,PREG    ,PREG    ,70DAYS           ,   12 ,  221 ,   1 ,   43 ,   65 ,   72 ,23510 ,25740 ,    40 ,11/27/23,   105 ,  3.1 , 2.3 , 2.0 ,    0 ,    0 ,SVD   ,
      8226 ,         0 ,    78 ,H    ,  2-8 ,03/20/21,03/20/21,-         ,H    ,H    ,06/11/23,  2-2 ,       - ,PREG    ,PREG    ,67DAYS           ,    4 ,  178 ,   1 ,   59 ,   68 ,   89 ,28160 ,28790 ,    71 ,11/27/23,    21 ,  0.8 , 6.0 , 6.9 ,    0 ,    0 ,SVD   ,
      8227 ,         0 ,    74 ,H    ,  2-6 ,03/20/21,03/20/21,-         ,H    ,H    ,05/19/23,  2-1 ,10/05/23, SLD/DIE,SOLD    ,LP               ,   11 ,  139 ,   1 ,   40 ,   23 ,   83 , 5040 , 5740 ,     4 ,09/25/23,     0 ,    0 ,   0 , 4.8 ,    0 ,    0 ,SVD   ,
      8228 ,         0 ,    74 ,H    ,  2-8 ,03/20/21,03/20/21,-         ,H    ,H    ,05/08/23,  2-1 ,       - ,PREG    ,FOOTRIM ,NONE             ,   14 ,  212 ,   1 ,   45 ,   58 ,   59 ,20660 ,24220 ,    44 ,11/27/23,    53 ,  2.1 ,   0 , 1.2 ,    0 ,    0 ,SVD   ,
      8229 ,         0 ,    77 ,H    ,  2-8 ,03/20/21,03/20/21,-         ,H    ,H    ,07/18/23,  2-3 ,       - , OK/OPEN,LAME    ,BLKWRF/S0/B,   20 ,  141 ,   1 ,   45 ,   74 ,   77 ,25490 ,25770 ,    57 ,11/27/23,  2889 ,  7.8 , 0.6 , 1.8 ,    0 ,    1 ,SVD   ,
      8232 ,         0 ,    74 ,H    ,  2-8 ,03/21/21,03/21/21,-         ,H    ,H    ,04/29/23,  2-1 ,       - ,PREG    ,FOOTRIM ,NONE             ,    5 ,  221 ,   1 ,   53 ,   32 ,   63 ,23950 ,23990 ,    64 ,11/27/23,    14 ,  0.2 , 0.4 , 1.0 ,    0 ,    0 ,SVD   ,
      8235 ,         0 ,    74 ,H    ,  2-8 ,03/22/21,03/22/21,-         ,H    ,H    ,04/26/23,  2-1 ,       - ,PREG    ,FOOTRIM ,NONE             ,    9 ,  224 ,   1 ,   43 ,   55 ,   68 ,25280 ,27110 ,    59 ,11/27/23,   444 ,  5.1 , 3.4 , 4.4 ,    0 ,    0 ,SVD   ,
      8236 ,         0 ,    78 ,J    ,  2-8 ,03/22/21,03/22/21,-         ,H    ,J    ,06/25/23,  2-3 ,       - ,PREG    ,PREG    ,67DAYS           ,   18 ,  164 ,   1 ,   41 ,   80 ,   98 ,32020 ,32760 ,    89 ,11/27/23,    16 ,  0.4 , 5.4 , 0.4 ,    0 ,    0 ,SVD   ,
      8237 ,         0 ,    78 ,H    ,  2-8 ,03/22/21,03/22/21,-         ,H    ,H    ,06/19/23,  2-2 ,       - ,PREG    ,PREG    ,67DAYS           ,   19 ,  170 ,   1 ,   21 ,   50 ,   75 ,25100 ,27710 ,    65 ,11/27/23,  1831 ,  7.2 ,   0 , 1.2 ,    0 ,    0 ,SVD   ,
      8238 ,         0 ,    74 ,H    ,  2-8 ,03/22/21,03/22/21,-         ,H    ,H    ,05/07/23,  2-1 ,       - ,PREG    ,FOOTRIM ,NONE             ,    6 ,  213 ,   1 ,   41 ,   62 ,   71 ,22560 ,25590 ,    54 ,11/27/23,   357 ,  4.8 ,   0 , 8.1 ,    0 ,    1 ,SVD   ,
      8239 ,         0 ,    78 ,H    ,  2-8 ,03/22/21,03/22/21,-         ,H    ,H    ,05/22/23,  2-1 ,       - ,PREG    ,PREG    ,67DAYS           ,   14 ,  198 ,   1 ,   48 ,   60 ,   66 ,28760 ,28610 ,    78 ,11/27/23,   294 ,  4.5 , 2.8 , 3.9 ,    0 ,    2 ,SVD   ,
      8240 ,         0 ,    77 ,H    ,  2-8 ,03/23/21,03/23/21,-         ,H    ,H    ,07/17/23,  2-3 ,       - ,BRED    ,FOOTRIM ,NONE             ,   19 ,  142 ,   1 ,   50 ,   82 ,   91 ,29400 ,26300 ,    85 ,11/27/23,   120 ,  3.3 , 7.6 , 1.8 ,    1 ,    1 ,SVD   ,
      8241 ,         0 ,    73 ,H    ,  2-8 ,03/22/21,03/22/21,-         ,H    ,H    ,05/15/23,  2-1 ,       - ,PREG    ,PREG    ,69DAYS           ,   14 ,  205 ,   1 ,   54 ,   78 ,   76 ,26090 ,30130 ,    66 ,11/27/23,    30 ,  1.3 , 4.0 , 2.8 ,    0 ,    0 ,SVD   ,
      8242 ,         0 ,    78 ,H    ,  2-8 ,03/22/21,03/22/21,-         ,H    ,H    ,05/21/23,  2-1 ,       - ,PREG    ,PREG    ,67DAYS           ,   13 ,  199 ,   1 ,   50 ,   67 ,   68 ,30750 ,31360 ,    88 ,11/27/23,    35 ,  1.4 , 2.0 , 1.4 ,    0 ,    0 ,SVD   ,
      8246 ,         0 ,    77 ,H    ,  2-8 ,03/23/21,03/23/21,-         ,H    ,H    ,07/19/23,  2-3 ,       - ,PREG    ,PREG    ,67DAYS           ,   14 ,  140 ,   1 ,   44 ,   69 ,   84 ,25980 ,26260 ,    65 ,11/27/23,   959 ,  6.2 , 5.5 , 7.3 ,    0 ,    0 ,SVD   ,
      8247 ,         0 ,    74 ,H    ,  2-8 ,03/23/21,03/23/21,-         ,H    ,H    ,05/01/23,  2-1 ,       - ,PREG    ,PREG    ,68DAYS           ,   14 ,  219 ,   1 ,   51 ,   43 ,   86 ,27800 ,28020 ,    85 ,11/27/23,   229 ,  4.2 , 8.4 , 6.9 ,    0 ,    0 ,SVD   ,
      8250 ,         0 ,    78 ,H    ,  2-6 ,03/24/21,03/24/21,-         ,H    ,H    ,07/06/23,  2-3 ,10/24/23, SLD/DIE,SOLD    ,STAPH            ,   15 ,  110 ,   1 ,   40 ,   59 ,   77 ,25860 ,28960 ,    79 ,10/23/23,    47 ,  1.9 , 2.4 , 0.4 ,    0 ,    0 ,SVD   ,
      8253 ,         0 ,    73 ,H    ,  2-8 ,03/25/21,03/25/21,-         ,LM   ,H    ,04/18/23,  2-0 ,       - ,PREG    ,FOOTRIM ,NONE             ,    0 ,  232 ,   1 ,   59 ,   75 ,  106 ,32410 ,34780 ,    80 ,11/27/23,   483 ,  5.3 , 2.2 , 5.0 ,    0 ,    0 ,SVD   ,
      8254 ,         0 ,    74 ,H    ,  2-8 ,03/25/21,03/25/21,-         ,H    ,H    ,04/23/23,  2-0 ,       - ,PREG    ,PREG    ,37DAYS           ,   13 ,  227 ,   1 ,   39 ,   62 ,   71 ,23520 ,28100 ,    59 ,11/27/23,    71 ,  2.4 , 2.0 , 3.2 ,    0 ,    0 ,SVD   ,
      8255 ,         0 ,    74 ,H    ,  2-8 ,03/25/21,03/25/21,-         ,H    ,H    ,04/24/23,  2-0 ,       - ,PREG    ,PREG    ,66DAYS           ,    0 ,  226 ,   1 ,   27 ,   57 ,   74 ,24040 ,26030 ,    65 ,11/27/23,  1292 ,  6.7 , 3.4 , 5.8 ,    0 ,    2 ,SVD   ,
      8258 ,         0 ,    76 ,H    ,  2-8 ,03/26/21,03/26/21,-         ,H    ,H    ,09/27/23,  2-6 ,       - ,FRESH   ,HEAT    ,04:59            ,    8 ,   70 ,   1 ,   56 ,   81 ,   87 ,25990 ,26810 ,    82 ,11/27/23,    23 ,  0.9 , 1.3 , 0.9 ,    0 ,    0 ,SVD   ,
      8259 ,         0 ,    74 ,H    ,  2-8 ,03/26/21,03/26/21,-         ,H    ,H    ,05/15/23,  2-1 ,       - ,PREG    ,PREG    ,66DAYS           ,    7 ,  205 ,   1 ,   50 ,   66 ,   83 ,27850 ,29210 ,    64 ,11/27/23,    21 ,  0.8 , 2.4 , 1.5 ,    0 ,    0 ,SVD   ,
      8260 ,         0 ,     2 ,H    ,  2-4 ,03/27/21,03/27/21,-         ,H    ,H    ,06/25/23,  2-2 ,08/28/23, SLD/DIE,SOLD    ,FEET             ,   18 ,   64 ,   1 ,   43 ,   85 ,   92 ,28650 ,28620 ,    94 ,08/29/23,     0 ,    0 , 7.6 , 2.2 ,    0 ,    0 ,-     ,
      8261 ,         0 ,    74 ,H    ,  2-8 ,03/27/21,03/27/21,-         ,H    ,H    ,05/22/23,  2-1 ,       - ,PREG    ,FOOTRIM ,NONE             ,   14 ,  198 ,   1 ,   40 ,   63 ,   79 ,25840 ,27540 ,    91 ,11/27/23,    11 ,  0.1 , 0.8 , 1.8 ,    0 ,    0 ,SVD   ,
      8262 ,         0 ,    74 ,H    ,  2-3 ,03/27/21,03/27/21,-         ,H    ,H    ,04/24/23,  2-0 ,07/11/23, SLD/DIE,SOLD    ,PNEU             ,   36 ,   78 ,   1 ,   64 ,   84 ,   81 ,24730 ,27090 ,    84 ,06/26/23,    61 ,  2.3 , 1.6 , 2.3 ,    0 ,    1 ,-     ,
      8263 ,         0 ,    73 ,H    ,  2-8 ,03/27/21,03/27/21,-         ,H    ,H    ,04/21/23,  2-0 ,       - ,PREG    ,PREG    ,66DAYS           ,   11 ,  229 ,   1 ,   40 ,   70 ,   69 ,29380 ,28350 ,    83 ,11/27/23,   128 ,  3.4 ,   0 , 0.4 ,    0 ,    0 ,SVD   ,
      8265 ,         0 ,    74 ,H    ,  2-8 ,03/28/21,03/28/21,-         ,H    ,H    ,04/25/23,  2-0 ,       - ,PREG    ,PREG    ,67DAYS           ,   15 ,  225 ,   1 ,   54 ,   70 ,   93 ,30290 ,30610 ,    87 ,11/27/23,    21 ,  0.8 , 2.3 , 2.0 ,    0 ,    0 ,SVD   ,
      8266 ,         0 ,    74 ,H    ,  2-8 ,03/28/21,03/28/21,-         ,H    ,H    ,04/22/23,  2-0 ,       - ,PREG    ,PREG    ,65DAYS           ,    5 ,  228 ,   1 ,   50 ,   49 ,   69 ,27350 ,28560 ,    67 ,11/27/23,    40 ,  1.7 , 3.5 , 2.4 ,    0 ,    0 ,SVD   ,
      8267 ,         0 ,    74 ,H    ,  2-3 ,03/28/21,03/28/21,-         ,H    ,H    ,04/23/23,  2-0 ,07/18/23, SLD/DIE,SOLD    ,INJURY           ,    6 ,   86 ,   1 ,   44 ,   44 ,   88 ,23850 ,25070 ,    71 ,07/19/23,     0 ,    0 , 5.8 , 3.2 ,    0 ,    1 ,-     ,
      8271 ,         0 ,    74 ,H    ,  2-8 ,03/29/21,03/29/21,-         ,H    ,H    ,04/29/23,  2-0 ,       - ,PREG    ,FOOTRIM ,NONE             ,    0 ,  221 ,   1 ,   57 ,   83 ,   55 ,23450 ,25190 ,    42 ,11/27/23,   266 ,  4.4 , 1.3 , 0.1 ,    0 ,    0 ,SVD   ,
      8272 ,         0 ,    74 ,H    ,  2-8 ,03/29/21,03/29/21,-         ,H    ,H    ,05/02/23,  2-1 ,       - ,PREG    ,PREG    ,69DAYS           ,   15 ,  218 ,   1 ,   43 ,   57 ,   72 ,24070 ,27150 ,    72 ,11/27/23,     6 ,  0.1 , 1.7 , 0.3 ,    0 ,    0 ,SVD   ,
      8275 ,         0 ,    77 ,H    ,  2-8 ,03/30/21,03/30/21,-         ,H    ,H    ,07/20/23,  2-3 ,       - ,PREG    ,PREG    ,34DAYS           ,    9 ,  139 ,   1 ,   48 ,   72 ,   90 ,26240 ,29650 ,    80 ,11/27/23,     1 ,  0.1 , 3.1 , 1.0 ,    0 ,    0 ,SVD   ,
      8276 ,         0 ,    74 ,H    ,  2-8 ,03/30/21,03/30/21,-         ,H    ,H    ,04/28/23,  2-0 ,       - ,PREG    ,FOOTRIM ,NONE             ,   11 ,  222 ,   1 ,   42 ,   68 ,   88 ,29770 ,30700 ,    87 ,11/27/23,    66 ,  2.4 , 2.2 , 1.2 ,    0 ,    0 ,SVD   ,
      8277 ,         0 ,    77 ,H    ,  2-8 ,03/30/21,03/30/21,-         ,H    ,H    ,07/26/23,  2-3 ,       - ,PREG    ,PREG    ,37DAYS           ,   15 ,  133 ,   1 ,   43 ,   68 ,   77 ,25720 ,27430 ,    77 ,11/27/23,    58 ,  2.2 , 2.3 , 2.4 ,    1 ,    1 ,SVD   ,
      8278 ,         0 ,    78 ,H    ,  2-8 ,03/30/21,03/30/21,-         ,H    ,H    ,06/13/23,  2-2 ,       - ,PREG    ,PREG    ,67DAYS           ,   13 ,  176 ,   1 ,   42 ,   73 ,   83 ,28160 ,30530 ,    69 ,11/27/23,   107 ,  3.1 , 1.4 , 1.4 ,    0 ,    0 ,SVD   ,
      8280 ,         0 ,    74 ,H    ,  2-8 ,03/30/21,03/30/21,-         ,H    ,H    ,05/16/23,  2-1 ,       - ,PREG    ,FOOTRIM ,NONE             ,    8 ,  204 ,   1 ,   35 ,   58 ,   72 ,20680 ,25330 ,    42 ,11/27/23,    34 ,  1.4 ,   0 , 1.5 ,    0 ,    0 ,SVD   ,
      8283 ,         0 ,    78 ,H    ,  2-8 ,03/31/21,03/31/21,-         ,H    ,H    ,05/22/23,  2-1 ,       - ,PREG    ,PREG    ,34DAYS           ,   21 ,  198 ,   1 ,   55 ,   64 ,   76 ,34680 ,34880 ,   106 ,11/27/23,     5 ,  0.1 , 0.6 , 1.7 ,    0 ,    0 ,SVD   ,
      8284 ,         0 ,    74 ,H    ,  2-8 ,04/01/21,04/01/21,-         ,H    ,H    ,04/27/23,  2-0 ,       - ,PREG    ,LAME    ,  TRMH/B,    3 ,  223 ,   1 ,   44 ,   70 ,   94 ,28820 ,33340 ,    76 ,11/27/23,    43 ,  1.8 , 2.1 , 1.4 ,    0 ,    0 ,SVD   ,
      8285 ,         0 ,    74 ,H    ,  2-6 ,04/01/21,04/01/21,-         ,H    ,H    ,04/28/23,  2-0 ,10/18/23, SLD/DIE,SOLD    ,LP               ,    0 ,  173 ,   1 ,   26 ,   54 ,   64 ,18010 ,21220 ,    58 ,09/25/23,   310 ,  4.6 , 1.0 , 1.6 ,    0 ,    0 ,SVD   ,
      8286 ,         0 ,    77 ,H    ,  2-8 ,04/01/21,04/01/21,-         ,H    ,H    ,07/12/23,  2-3 ,       - , OK/OPEN,OK      ,LUT              ,    1 ,  147 ,   1 ,   44 ,   58 ,   72 ,23690 ,26930 ,    63 ,11/27/23,  3907 ,  8.3 , 4.8 , 5.1 ,    0 ,    0 ,SVD   ,
      8287 ,         0 ,    74 ,H    ,  2-8 ,04/01/21,04/01/21,-         ,H    ,H    ,05/20/23,  2-1 ,       - ,PREG    ,PREG    ,69DAYS           ,   10 ,  200 ,   1 ,   47 ,   71 ,   96 ,28330 ,32100 ,    74 ,11/27/23,    38 ,  1.6 , 3.8 , 2.0 ,    0 ,    0 ,SVD   ,
      8288 ,         0 ,    74 ,H    ,  2-8 ,04/01/21,04/01/21,-         ,H    ,H    ,04/24/23,  2-0 ,       - ,PREG    ,PREG    ,70DAYS           ,   14 ,  226 ,   1 ,   37 ,   80 ,   77 ,23550 ,23180 ,    44 ,11/27/23,    64 ,  2.4 , 3.4 , 7.0 ,    0 ,    0 ,SVD   ,
      8289 ,         0 ,    74 ,H    ,  2-8 ,04/02/21,04/02/21,-         ,H    ,H    ,05/24/23,  2-1 ,       - ,PREG    ,FOOTRIM ,NONE             ,   14 ,  196 ,   1 ,   49 ,   74 ,   78 ,25720 ,23090 ,    72 ,11/27/23,   611 ,  5.6 , 2.0 , 1.2 ,    0 ,    0 ,SVD   ,
      8290 ,         0 ,    74 ,H    ,  2-8 ,04/02/21,04/02/21,-         ,H    ,H    ,05/16/23,  2-1 ,       - ,PREG    ,FOOTRIM ,NONE             ,   22 ,  204 ,   1 ,   42 ,   64 ,   82 ,32040 ,31640 ,    89 ,11/27/23,    29 ,  1.2 ,   0 , 0.1 ,    0 ,    0 ,SVD   ,
      8291 ,         0 ,    78 ,H    ,  2-8 ,04/02/21,04/02/21,-         ,H    ,H    ,06/25/23,  2-2 ,       - ,PREG    ,FOOTRIM ,NONE             ,   18 ,  164 ,   1 ,   54 ,   79 ,   89 ,30380 ,28090 ,    92 ,11/27/23,    54 ,  2.1 ,   0 , 1.6 ,    0 ,    0 ,SVD   ,
      8292 ,         0 ,    78 ,H    ,  2-8 ,04/02/21,04/02/21,-         ,H    ,H    ,07/03/23,  2-2 ,       - ,PREG    ,PREG    ,69DAYS           ,   12 ,  156 ,   1 ,   55 ,   80 ,   84 ,28460 ,33250 ,    72 ,11/27/23,   782 ,  6.0 , 3.0 , 3.0 ,    0 ,    0 ,SVD   ,
      8293 ,         0 ,    78 ,H    ,  2-8 ,04/02/21,04/02/21,-         ,H    ,H    ,06/22/23,  2-2 ,       - ,PREG    ,PREG    ,67DAYS           ,   15 ,  167 ,   1 ,   49 ,   59 ,   81 ,29060 ,31120 ,    81 ,11/27/23,    39 ,  1.6 , 6.0 , 3.8 ,    0 ,    0 ,SVD   ,
      8294 ,         0 ,    78 ,H    ,  2-8 ,04/03/21,04/03/21,-         ,H    ,H    ,05/30/23,  2-1 ,       - ,PREG    ,PREG    ,67DAYS           ,   16 ,  190 ,   1 ,   59 ,   84 ,   63 ,27710 ,26100 ,    83 ,11/27/23,   390 ,  5.0 , 3.3 , 9.0 ,    1 ,    1 ,SVD   ,
      8297 ,         0 ,    72 ,H    ,  2-8 ,04/04/21,04/04/21,-         ,H    ,H    ,04/28/23,  2-0 ,       - ,PREG    ,PREG    ,71DAYS           ,    4 ,  222 ,   1 ,   52 ,   71 ,   84 ,27040 ,28630 ,    64 ,11/27/23,   244 ,  4.3 , 4.0 , 2.1 ,    0 ,    0 ,SVD   ,
      8298 ,         0 ,    74 ,H    ,  2-8 ,04/04/21,04/04/21,-         ,H    ,H    ,05/01/23,  2-0 ,       - ,PREG    ,LAME    ,  TRMH/B,    7 ,  219 ,   1 ,   60 ,   67 ,   65 ,29250 ,29460 ,    76 ,11/27/23,    17 ,  0.4 , 0.8 , 1.7 ,    0 ,    0 ,SVD   ,
      8299 ,         0 ,    74 ,H    ,  2-8 ,04/04/21,04/04/21,-         ,H    ,H    ,05/13/23,  2-1 ,       - ,PREG    ,LAME    ,BLKWLH           ,   12 ,  207 ,   1 ,   35 ,   66 ,   61 ,19950 ,23310 ,    43 ,11/27/23,    45 ,  1.8 ,   0 , 1.3 ,    1 ,    1 ,SVD   ,
      8300 ,         0 ,    78 ,H    ,  2-6 ,04/05/21,04/05/21,-         ,H    ,H    ,06/16/23,  2-2 ,10/31/23, SLD/DIE,SOLD    ,LAME             ,   16 ,  137 ,   1 ,   19 ,   64 ,   90 ,23760 ,24220 ,    57 ,10/23/23,    14 ,  0.2 , 2.5 , 0.4 ,    0 ,    0 ,SVD   ,
      8301 ,         0 ,    78 ,H    ,  2-7 ,04/05/21,04/05/21,-         ,H    ,H    ,05/28/23,  2-1 ,       - ,PREG    ,FOOTRIM ,NONE             ,   18 ,  192 ,   1 ,   48 ,   82 ,   91 ,29090 ,31620 ,    72 ,11/27/23,    32 ,  1.4 , 1.3 , 1.4 ,    0 ,    0 ,SVD   ,
      8303 ,         0 ,    74 ,H    ,  2-7 ,04/06/21,04/06/21,-         ,LM   ,H    ,05/01/23,  2-0 ,       - ,PREG    ,LAME    ,BLKWRH           ,    7 ,  219 ,   1 ,   56 ,   71 ,   87 ,29960 ,33740 ,    75 ,11/27/23,    26 ,  1.1 , 3.8 , 1.8 ,    0 ,    0 ,SVD   ,
      8304 ,         0 ,    74 ,H    ,  2-7 ,04/06/21,04/06/21,-         ,H    ,H    ,04/30/23,  2-0 ,       - ,PREG    ,MOVE    ,F0079T0074       ,    6 ,  220 ,   1 ,   39 ,   55 ,   58 ,25960 ,23680 ,    66 ,11/27/23,    24 ,  1.0 , 1.8 , 0.1 ,    1 ,    2 ,SVD   ,
      8306 ,         0 ,     9 ,H    ,  2-1 ,04/06/21,04/06/21,-         ,H    ,H    ,04/22/23,  2-0 ,05/24/23, SLD/DIE,SOLD    ,UDDERBROKEN      ,    0 ,   32 ,   1 ,   58 ,   55 ,    0 ,18110 ,27410 ,    50 ,05/23/23,  6380 ,  9.0 ,   0 , 9.0 ,    2 ,    2 ,-     ,
      8307 ,         0 ,    76 ,H    ,  2-7 ,04/06/21,04/06/21,-         ,H    ,H    ,10/04/23,  2-5 ,       - ,FRESH   ,HEAT    ,12:59            ,   15 ,   63 ,   1 ,   40 ,   68 ,   86 ,26950 ,32950 ,    86 ,11/27/23,    56 ,  2.2 , 4.0 , 2.2 ,    0 ,    0 ,SVD   ,
      8308 ,         0 ,     1 ,H    ,  2-1 ,04/07/21,04/07/21,-         ,H    ,H    ,05/02/23,  2-0 ,05/24/23, SLD/DIE,SOLD    ,RESP             ,   15 ,   22 ,   1 ,   51 ,   68 ,    0 ,24180 ,24440 ,    61 ,05/23/23,     0 ,    0 ,   0 ,   0 ,    0 ,    1 ,-     ,
      8309 ,         0 ,    73 ,H    ,  2-7 ,04/07/21,04/07/21,-         ,H    ,H    ,05/26/23,  2-1 ,       - ,PREG    ,LAME    ,BLKWLF/B,   12 ,  194 ,   1 ,   39 ,   81 ,   81 ,24680 ,28890 ,    62 ,11/27/23,    48 ,  2.0 , 2.0 , 0.8 ,    0 ,    0 ,SVD   ,
      8310 ,         0 ,    78 ,H    ,  2-7 ,04/07/21,04/07/21,-         ,H    ,H    ,06/09/23,  2-2 ,       - ,PREG    ,MOVE    ,F0079T0078       ,    9 ,  180 ,   1 ,   38 ,   52 ,   69 ,23360 ,26260 ,    63 ,11/27/23,    30 ,  1.3 , 1.2 , 3.2 ,    1 ,    1 ,SVD   ,
      8324 ,         0 ,    74 ,H    ,  2-7 ,04/11/21,04/11/21,-         ,H    ,H    ,05/13/23,  2-0 ,       - ,PREG    ,PREG    ,65DAYS           ,   12 ,  207 ,   1 ,   39 ,   64 ,   64 ,23840 ,26560 ,    64 ,11/27/23,   136 ,  3.4 ,   0 , 2.3 ,    0 ,    0 ,SVD   ,
